	Data Name	Data Comment	Group Traits	Instrument Name	Variation	Serial No.	Firmware Version	Timestamp	Calibrated Date	Measurement Type	Geometry	Specular Component	Measurement Area	UV Setting	Observer	Illuminant 1	Illuminant 2	L*(D65)	a*(D65)	b*(D65)	C*(D65)	h(D65)	360nm	370nm	380nm	390nm	400nm	410nm	420nm	430nm	440nm	450nm	460nm	470nm	480nm	490nm	500nm	510nm	520nm	530nm	540nm	550nm	560nm	570nm	580nm	590nm	600nm	610nm	620nm	630nm	640nm	650nm	660nm	670nm	680nm	690nm	700nm	710nm	720nm	730nm	740nm
    23 	y.023_CAL01-Y01_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:20:00	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	92,11	-0,71	0,62	0,94	138,59	0,00	0,00	0,00	0,00	31,97	50,32	71,71	81,49	83,27	81,91	81,49	82,14	82,23	82,31	82,17	82,10	81,59	81,26	81,03	80,58	80,04	79,84	79,66	79,70	80,11	80,50	81,31	82,33	83,35	84,54	85,81	86,91	88,20	89,42	90,17	90,81	91,40	91,90	92,18
    24 	y.024_CAL01-Y02_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:20:12	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	92,42	-2,02	9,50	9,71	102,03	0,00	0,00	0,00	0,00	33,23	47,84	63,91	69,86	70,57	69,27	69,60	71,95	74,56	77,40	79,67	81,32	82,20	82,69	82,96	82,90	82,51	82,37	82,40	82,47	82,77	83,37	83,96	85,14	86,04	87,35	88,46	89,59	90,78	91,96	92,78	93,42	94,00	94,59	94,82
    24 	y.024_CAL01-Y02_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:20:12	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	91,09	-2,02	10,03	10,23	101,37	0,00	0,00	0,00	0,00	29,74	44,39	60,49	66,49	67,23	65,98	66,35	68,75	71,39	74,27	76,57	78,25	79,15	79,66	79,97	79,93	79,57	79,46	79,51	79,62	79,95	80,58	81,20	82,42	83,35	84,70	85,83	86,98	88,19	89,38	90,19	90,84	91,42	92,00	92,22
    25 	y.025_CAL01-Y03_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:20:22	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	90,90	-2,74	21,10	21,28	97,40	0,00	0,00	0,00	0,00	29,79	39,97	50,28	53,18	52,84	51,86	52,80	56,45	61,31	66,60	71,17	75,40	78,03	79,68	80,88	81,34	81,35	81,54	81,75	81,88	82,50	82,91	83,63	84,80	85,61	87,01	88,10	89,19	90,60	91,71	92,51	93,24	93,80	94,29	94,66
    25 	y.025_CAL01-Y03_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:20:22	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	89,55	-2,75	22,11	22,28	97,09	0,00	0,00	0,00	0,00	26,34	36,54	46,88	49,82	49,52	48,57	49,55	53,25	58,15	63,48	68,09	72,35	75,01	76,68	77,92	78,41	78,45	78,67	78,91	79,07	79,71	80,16	80,91	82,11	82,95	84,39	85,50	86,61	88,04	89,16	89,97	90,71	91,27	91,77	92,13
    26 	y.026_CAL01-Y04_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:20:33	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	89,29	-2,43	31,95	32,05	94,36	0,00	0,00	0,00	0,00	25,90	32,89	39,06	39,81	39,01	38,30	39,60	43,67	49,61	56,17	62,56	68,87	73,15	76,24	78,16	79,33	79,81	80,27	80,78	81,22	81,73	82,40	83,22	84,39	85,40	86,63	87,77	88,99	90,25	91,41	92,25	92,88	93,53	94,11	94,37
    26 	y.026_CAL01-Y04_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:20:33	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	87,88	-2,43	33,61	33,69	94,14	0,00	0,00	0,00	0,00	22,41	29,41	35,61	36,39	35,63	34,95	36,28	40,40	46,38	52,98	59,41	65,77	70,09	73,21	75,17	76,37	76,88	77,37	77,91	78,38	78,93	79,63	80,48	81,68	82,73	83,99	85,16	86,39	87,67	88,84	89,68	90,32	90,97	91,56	91,81
    27 	y.027_CAL01-Y05_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:20:44	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	87,62	-1,33	42,24	42,26	91,80	0,00	0,00	0,00	0,00	22,44	26,39	29,67	29,24	28,50	27,77	29,07	33,14	39,36	46,77	54,17	62,03	67,91	72,23	75,09	76,92	77,91	78,84	79,77	80,44	81,10	81,88	82,77	83,86	84,79	86,03	87,31	88,37	89,75	90,87	91,78	92,44	93,10	93,70	94,02
    27 	y.027_CAL01-Y05_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:20:44	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	86,03	-1,27	44,90	44,92	91,62	0,00	0,00	0,00	0,00	18,65	22,62	25,93	25,53	24,84	24,13	25,47	29,59	35,85	43,30	50,74	58,64	64,57	68,92	71,82	73,70	74,72	75,69	76,67	77,38	78,07	78,88	79,80	80,92	81,89	83,15	84,48	85,55	86,95	88,09	89,01	89,68	90,35	90,96	91,28
    28 	y.028_CAL01-Y06_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:20:55	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	85,88	0,20	51,39	51,39	89,77	0,00	0,00	0,00	0,00	18,73	21,10	22,34	21,49	20,44	19,99	21,26	25,04	31,03	38,62	46,70	55,47	62,39	67,89	71,70	74,13	75,63	77,07	78,30	79,17	80,06	80,92	81,72	83,02	83,78	85,23	86,35	87,48	88,81	89,99	90,88	91,48	92,18	92,86	93,24
    28 	y.028_CAL01-Y06_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:20:55	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	84,15	0,33	55,31	55,31	89,66	0,00	0,00	0,00	0,00	14,82	17,20	18,46	17,64	16,62	16,20	17,50	21,31	27,36	34,98	43,10	51,92	58,87	64,40	68,26	70,74	72,28	73,76	75,02	75,95	76,87	77,77	78,61	79,95	80,74	82,22	83,38	84,52	85,86	87,06	87,96	88,57	89,28	89,96	90,35
    29 	y.029_CAL01-Y07_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:21:08	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	83,96	2,65	61,22	61,28	87,52	0,00	0,00	0,00	0,00	15,02	15,81	15,82	14,59	13,75	13,42	14,53	17,75	23,25	30,65	38,87	48,31	56,27	62,75	67,55	70,77	72,85	74,87	76,66	78,00	79,13	80,13	81,04	82,28	83,37	84,64	85,86	86,99	88,31	89,51	90,49	91,21	91,92	92,61	92,99
    29 	y.029_CAL01-Y07_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:21:08	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	82,23	2,87	66,58	66,64	87,53	0,00	0,00	0,00	0,00	11,34	12,14	12,17	10,96	10,15	9,84	10,97	14,21	19,73	27,18	35,42	44,91	52,90	59,40	64,26	67,51	69,64	71,70	73,52	74,90	76,06	77,09	78,04	79,30	80,42	81,73	82,97	84,12	85,45	86,67	87,65	88,37	89,08	89,78	90,15
    30 	y.030_CAL01-Y08_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:21:20	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	81,13	6,29	70,00	70,28	84,87	0,00	0,00	0,00	0,00	11,54	11,18	10,53	9,34	8,76	8,56	9,28	11,58	16,05	22,51	30,47	39,91	48,45	55,72	61,22	65,07	67,80	70,49	73,11	75,12	76,75	78,09	79,12	80,41	81,36	82,76	84,01	85,20	86,54	87,62	88,65	89,33	90,04	90,86	91,47
    30 	y.030_CAL01-Y08_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:21:20	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	79,12	6,70	79,05	79,34	85,16	0,00	0,00	0,00	0,00	7,50	7,16	6,53	5,37	4,82	4,64	5,38	7,71	12,21	18,71	26,70	36,16	44,74	52,05	57,60	61,49	64,27	67,00	69,66	71,72	73,39	74,76	75,84	77,16	78,14	79,57	80,86	82,06	83,42	84,54	85,57	86,27	87,00	87,82	88,44
    31 	y.031_CAL01-Y09_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:21:32	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	79,33	8,68	73,31	73,83	83,25	0,00	0,00	0,00	0,00	9,84	9,25	8,38	7,42	7,03	6,90	7,39	9,21	12,96	18,86	26,42	35,55	44,21	51,53	56,96	60,94	64,08	67,38	70,59	73,06	75,05	76,60	77,76	79,17	80,21	81,72	82,77	84,16	85,44	86,84	87,80	88,62	89,44	90,23	90,72
    31 	y.031_CAL01-Y09_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:21:32	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	77,17	9,22	84,80	85,30	83,79	0,00	0,00	0,00	0,00	5,73	5,16	4,31	3,39	3,02	2,91	3,42	5,27	9,05	14,97	22,55	31,71	40,39	47,73	53,21	57,24	60,41	63,76	67,01	69,53	71,54	73,14	74,35	75,79	76,86	78,41	79,48	80,91	82,21	83,64	84,60	85,43	86,26	87,06	87,54
    32 	y.032_CAL01-Y10_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:21:45	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	77,94	10,44	74,02	74,75	81,97	0,00	0,00	0,00	0,00	9,02	8,35	7,51	6,66	6,33	6,20	6,61	8,13	11,55	17,18	24,43	33,29	41,58	48,44	53,69	57,43	60,46	64,21	68,01	71,18	73,74	75,58	76,97	78,49	79,57	81,01	82,36	83,57	85,02	86,34	87,25	88,08	89,02	89,71	90,36
    32 	y.032_CAL01-Y10_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:21:45	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	75,71	11,10	86,80	87,51	82,71	0,00	0,00	0,00	0,00	4,95	4,29	3,47	2,65	2,34	2,22	2,65	4,19	7,64	13,28	20,56	29,43	37,75	44,63	49,93	53,70	56,78	60,57	64,41	67,63	70,23	72,11	73,54	75,11	76,21	77,68	79,05	80,29	81,75	83,10	84,02	84,87	85,81	86,52	87,17
    33 	y.033_CAL01-Y11_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:21:56	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	76,49	12,28	72,78	73,81	80,43	0,00	0,00	0,00	0,00	8,74	8,04	7,18	6,41	6,09	6,02	6,33	7,76	10,99	16,29	23,16	31,58	39,25	45,51	50,09	53,34	56,45	60,44	64,97	69,06	72,17	74,47	76,34	77,94	79,33	80,76	82,13	83,39	84,89	86,22	87,24	88,14	88,99	89,74	90,29
    33 	y.033_CAL01-Y11_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:21:56	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	74,00	13,10	87,20	88,18	81,46	0,00	0,00	0,00	0,00	4,40	3,73	2,89	2,15	1,85	1,81	2,13	3,59	6,83	12,14	19,03	27,47	35,15	41,43	46,06	49,34	52,48	56,51	61,09	65,22	68,37	70,72	72,64	74,27	75,71	77,18	78,58	79,87	81,39	82,74	83,77	84,69	85,55	86,31	86,86
    34 	w.003_CAL01-GS01_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:22:28	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	93,90	-0,09	-2,54	2,54	267,86	0,00	0,00	0,00	0,00	36,49	56,03	79,53	90,29	92,87	91,20	90,40	90,16	89,16	88,15	87,40	86,55	85,72	85,02	84,60	84,23	83,56	83,33	83,10	83,07	83,33	84,00	84,57	85,65	86,70	87,64	89,01	89,81	91,00	92,11	93,01	93,59	94,08	94,65	94,83
    34 	w.003_CAL01-GS01_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:22:28	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	92,79	-0,06	-2,41	2,41	268,66	0,00	0,00	0,00	0,00	33,46	53,04	76,59	87,41	90,04	88,42	87,65	87,46	86,48	85,48	84,75	83,92	83,10	82,43	82,04	81,68	81,03	80,82	80,61	80,61	80,89	81,59	82,19	83,29	84,35	85,32	86,73	87,54	88,75	89,86	90,76	91,34	91,82	92,41	92,58
    35 	gy.007_CAL01-GS02_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:22:39	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	75,84	-0,23	0,73	0,76	107,48	0,00	0,00	0,00	0,00	28,63	37,66	46,87	49,61	49,08	48,00	48,40	50,46	52,65	54,11	53,87	52,45	50,68	48,91	47,36	46,12	46,06	47,77	50,09	51,56	51,80	51,40	50,79	50,38	49,84	49,72	50,53	52,63	56,50	61,23	66,37	71,19	75,64	79,54	83,11
    35 	gy.007_CAL01-GS02_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:22:39	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	73,90	-0,18	0,95	0,97	100,93	0,00	0,00	0,00	0,00	25,21	34,26	43,51	46,29	45,80	44,75	45,17	47,26	49,48	50,96	50,73	49,32	47,55	45,79	44,25	43,03	42,98	44,71	47,05	48,54	48,81	48,42	47,84	47,46	46,94	46,85	47,70	49,83	53,75	58,51	63,69	68,55	73,03	76,95	80,53
    36 	gy.008_CAL01-GS03_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:22:50	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	51,89	-0,44	0,23	0,50	153,09	0,00	0,00	0,00	0,00	16,81	18,87	20,46	19,97	19,00	18,40	19,01	20,86	23,02	24,36	23,97	22,46	20,63	19,19	17,98	17,14	17,24	18,72	20,85	22,05	21,78	20,96	20,33	19,88	19,26	19,08	19,47	21,46	24,91	29,84	35,79	41,95	48,45	54,66	61,40
    36 	gy.008_CAL01-GS03_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:22:50	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	47,66	-0,48	0,47	0,67	135,23	0,00	0,00	0,00	0,00	13,05	15,13	16,75	16,30	15,36	14,79	15,43	17,31	19,48	20,83	20,45	18,94	17,10	15,66	14,45	13,61	13,71	15,21	17,34	18,55	18,30	17,50	16,89	16,45	15,86	15,71	16,14	18,16	21,66	26,63	32,62	38,83	45,38	51,62	58,38
    37 	gy.009_CAL01-GS04_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:23:00	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	30,58	0,30	-1,72	1,74	280,08	0,00	0,00	0,00	0,00	7,95	7,73	7,42	6,85	6,49	6,27	6,49	7,16	8,06	8,49	8,04	7,13	6,39	5,96	5,70	5,56	5,58	6,01	6,70	7,08	6,84	6,51	6,43	6,47	6,42	6,49	6,75	7,56	9,14	11,78	15,62	20,16	25,67	31,64	38,86
    37 	gy.009_CAL01-GS04_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:23:00	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	20,61	0,46	-2,71	2,74	279,55	0,00	0,00	0,00	0,00	4,54	4,32	4,03	3,49	3,14	2,94	3,17	3,86	4,76	5,20	4,74	3,82	3,07	2,63	2,37	2,21	2,22	2,65	3,35	3,74	3,50	3,18	3,11	3,16	3,13	3,22	3,51	4,35	5,97	8,64	12,51	17,09	22,65	28,64	35,88
    38 	k.005_CAL01-GS05_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:23:11	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	27,73	0,01	-1,31	1,31	270,64	0,00	0,00	0,00	0,00	6,60	6,32	5,96	5,60	5,38	5,30	5,37	5,78	6,30	6,59	6,31	5,72	5,28	5,07	4,96	4,89	4,88	5,10	5,43	5,64	5,47	5,27	5,24	5,32	5,30	5,39	5,56	6,06	7,14	9,03	11,94	15,66	20,51	25,95	32,96
    38 	k.005_CAL01-GS05_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:23:11	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	15,02	0,00	-2,47	2,47	270,06	0,00	0,00	0,00	0,00	3,07	2,80	2,46	2,12	1,91	1,85	1,94	2,36	2,89	3,18	2,90	2,30	1,85	1,62	1,51	1,43	1,41	1,63	1,97	2,18	2,01	1,83	1,82	1,92	1,91	2,02	2,21	2,74	3,86	5,79	8,74	12,50	17,39	22,87	29,89
    39 	k.006_CAL01-GS06_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:23:23	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	28,12	0,02	-1,26	1,26	271,10	0,00	0,00	0,00	0,00	6,72	6,43	6,11	5,73	5,57	5,43	5,52	5,89	6,43	6,70	6,42	5,88	5,43	5,21	5,12	5,04	5,02	5,25	5,62	5,79	5,62	5,40	5,37	5,45	5,46	5,52	5,68	6,20	7,27	9,15	12,04	15,73	20,58	25,99	33,00
    39 	k.006_CAL01-GS06_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:23:23	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	11,61	0,04	-2,72	2,72	270,88	0,00	0,00	0,00	0,00	2,40	2,13	1,84	1,49	1,36	1,25	1,35	1,74	2,31	2,58	2,29	1,74	1,29	1,04	0,95	0,87	0,85	1,07	1,44	1,63	1,46	1,26	1,26	1,35	1,38	1,46	1,66	2,22	3,33	5,26	8,19	11,92	16,81	22,27	29,30
    40 	b.034_CAL02-C01_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:24:11	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	93,83	-1,13	-2,78	3,01	247,83	0,00	0,00	0,00	0,00	34,34	54,39	78,95	90,56	92,88	91,51	90,96	90,36	89,65	88,54	87,95	87,26	86,19	85,47	85,07	84,34	83,66	83,17	82,66	82,16	82,31	82,40	82,59	83,46	84,11	85,11	86,22	87,63	89,23	90,57	91,81	92,85	93,59	94,37	94,79
    40 	b.034_CAL02-C01_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:24:11	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	91,77	-1,16	-2,72	2,96	246,83	0,00	0,00	0,00	0,00	29,15	49,24	73,86	85,53	87,92	86,60	86,10	85,56	84,87	83,78	83,21	82,53	81,47	80,76	80,38	79,64	78,96	78,50	78,01	77,53	77,70	77,83	78,03	78,94	79,62	80,65	81,80	83,24	84,87	86,24	87,51	88,58	89,34	90,14	90,58
    41 	b.035_CAL02-C02_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:24:24	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	91,90	-5,29	-5,27	7,47	224,90	0,00	0,00	0,00	0,00	33,87	53,05	76,95	89,10	91,71	90,49	89,84	89,54	88,71	87,68	87,00	86,01	84,77	83,77	82,64	81,45	80,00	78,34	76,58	74,70	73,13	71,86	71,01	70,83	70,37	70,83	71,77	73,68	76,50	79,60	82,70	85,32	87,69	89,59	91,17
    41 	b.035_CAL02-C02_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:24:24	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	89,85	-5,52	-5,37	7,70	224,17	0,00	0,00	0,00	0,00	29,01	48,22	72,17	84,37	87,03	85,85	85,25	84,97	84,17	83,16	82,50	81,51	80,27	79,26	78,14	76,94	75,49	73,84	72,08	70,21	68,64	67,38	66,54	66,37	65,95	66,43	67,40	69,34	72,19	75,34	78,48	81,14	83,55	85,46	87,08
    42 	b.036_CAL02-C03_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:24:35	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	88,59	-11,63	-9,45	14,98	219,10	0,00	0,00	0,00	0,00	33,07	51,57	74,53	86,13	89,17	88,55	88,05	87,91	87,11	85,98	84,97	83,87	82,13	80,27	78,45	75,93	72,98	69,82	66,20	62,48	59,10	56,28	54,60	53,34	52,30	52,24	52,91	55,20	58,96	63,75	68,76	73,43	77,73	81,41	84,75
    42 	b.036_CAL02-C03_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:24:35	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	86,19	-12,28	-9,76	15,69	218,46	0,00	0,00	0,00	0,00	27,76	46,27	69,29	80,94	84,05	83,47	83,02	82,93	82,17	81,06	80,07	78,98	77,22	75,36	73,54	71,00	68,04	64,87	61,25	57,53	54,13	51,32	49,64	48,40	47,39	47,35	48,06	50,39	54,19	59,05	64,11	68,85	73,20	76,92	80,31
    43 	b.037_CAL02-C04_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:24:46	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	85,09	-17,09	-13,51	21,78	218,32	0,00	0,00	0,00	0,00	31,88	49,19	71,05	82,90	86,26	85,94	85,84	85,70	84,90	83,70	82,47	80,90	78,77	76,19	73,22	69,48	65,24	60,94	56,11	51,20	46,71	43,40	41,19	39,85	38,59	38,25	38,84	41,15	45,17	50,51	56,40	62,10	67,80	72,72	77,64
    43 	b.037_CAL02-C04_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:24:46	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	82,48	-18,17	-14,09	22,99	217,79	0,00	0,00	0,00	0,00	26,58	43,92	65,83	77,73	81,14	80,85	80,80	80,71	79,94	78,75	77,53	75,95	73,82	71,23	68,25	64,50	60,24	55,92	51,08	46,15	41,65	38,36	36,15	34,81	33,58	33,26	33,89	36,25	40,33	45,72	51,67	57,43	63,18	68,13	73,09
    44 	b.038_CAL02-C05_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:24:57	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	81,43	-21,83	-17,38	27,90	218,52	0,00	0,00	0,00	0,00	30,52	46,53	67,20	78,86	82,68	82,97	82,94	82,96	82,22	80,88	79,37	77,43	74,63	71,32	67,38	62,64	57,25	52,06	46,54	41,01	36,16	32,65	30,46	29,12	28,01	27,50	28,14	30,31	34,31	39,63	45,83	52,10	58,43	64,30	70,36
    44 	b.038_CAL02-C05_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:24:57	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	78,58	-23,42	-18,23	29,68	217,90	0,00	0,00	0,00	0,00	25,18	41,21	61,94	73,65	77,52	77,86	77,88	77,94	77,24	75,91	74,41	72,48	69,65	66,33	62,38	57,60	52,19	46,99	41,45	35,89	31,03	27,52	25,34	24,02	22,93	22,44	23,12	25,34	29,40	34,78	41,04	47,37	53,76	59,67	65,78
    45 	b.039_CAL02-C06_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:25:08	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	77,84	-25,64	-20,86	33,05	219,14	0,00	0,00	0,00	0,00	29,08	43,85	63,29	74,60	79,01	79,51	79,84	80,05	79,25	77,72	75,87	73,64	70,25	66,19	61,47	55,85	49,81	44,15	38,25	32,51	27,69	24,23	22,31	21,24	20,09	19,80	20,32	22,24	25,88	30,96	37,02	43,36	49,98	56,31	63,04
    45 	b.039_CAL02-C06_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:25:08	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	74,95	-27,64	-21,99	35,32	218,50	0,00	0,00	0,00	0,00	24,14	38,93	58,42	69,78	74,24	74,77	75,14	75,40	74,61	73,09	71,24	69,00	65,58	61,51	56,76	51,11	45,03	39,34	33,43	27,67	22,84	19,37	17,45	16,40	15,27	15,00	15,56	17,52	21,21	26,34	32,46	38,85	45,52	51,89	58,65
    46 	b.040_CAL02-C07_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:25:19	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	73,71	-29,23	-24,40	38,08	219,86	0,00	0,00	0,00	0,00	26,83	40,37	58,32	69,42	74,09	75,32	75,81	76,11	75,28	73,70	71,56	68,78	64,76	60,10	54,77	48,41	41,85	35,96	30,00	24,31	19,75	16,68	15,16	14,32	13,58	13,35	13,82	15,41	18,49	23,02	28,65	34,70	41,33	47,89	55,18
