	Data Name	Data Comment	Group Traits	Instrument Name	Variation	Serial No.	Firmware Version	Timestamp	Calibrated Date	Measurement Type	Geometry	Specular Component	Measurement Area	UV Setting	Observer	Illuminant 1	Illuminant 2	L*(D65)	a*(D65)	b*(D65)	C*(D65)	h(D65)	360nm	370nm	380nm	390nm	400nm	410nm	420nm	430nm	440nm	450nm	460nm	470nm	480nm	490nm	500nm	510nm	520nm	530nm	540nm	550nm	560nm	570nm	580nm	590nm	600nm	610nm	620nm	630nm	640nm	650nm	660nm	670nm	680nm	690nm	700nm	710nm	720nm	730nm	740nm
    67 	r.022_CAL02-M11_wbg		SCE	CM-2600d	------	1004031	1.23	1/28/2022 2:23:15 PM	1/28/2022 2:06:32 PM	Reflectance	di:8,de:8	SCE	SAV(3mm)	400nm cut	------	(None)	(None)	40,99	65,66	-44,41	79,27	325,93	0,00	0,00	0,00	0,00	21,52	32,65	45,83	50,28	47,72	41,51	34,01	26,40	18,75	12,32	7,57	3,96	2,48	1,82	1,51	1,39	1,79	3,25	7,05	13,79	22,84	32,31	41,10	48,00	52,83	56,53	59,50	62,69	66,50	70,32	73,72	76,42	78,74	80,53	81,92
    68 	y.012_CAL02-Y01_wbg		SCE	CM-2600d	------	1004031	1.23	1/28/2022 2:24:21 PM	1/28/2022 2:06:32 PM	Reflectance	di:8,de:8	SCE	SAV(3mm)	400nm cut	------	(None)	(None)	90,92	-0,87	-0,06	0,88	184,16	0,00	0,00	0,00	0,00	28,92	47,72	70,18	80,02	81,90	80,20	79,77	80,21	80,16	80,15	79,98	79,75	79,24	78,67	78,42	77,93	77,42	77,09	76,82	76,81	77,11	77,53	78,16	78,99	79,83	80,88	82,06	82,96	84,20	85,04	85,68	86,22	86,66	87,16	87,39
    69 	y.013_CAL02-Y02_wbg		SCE	CM-2600d	------	1004031	1.23	1/28/2022 2:24:51 PM	1/28/2022 2:06:32 PM	Reflectance	di:8,de:8	SCE	SAV(3mm)	400nm cut	------	(None)	(None)	89,87	-2,21	9,15	9,42	103,58	0,00	0,00	0,00	0,00	26,98	42,14	59,13	65,52	66,16	64,64	64,97	67,23	69,77	72,33	74,40	76,08	76,75	77,02	77,31	77,13	76,85	76,66	76,47	76,56	76,97	77,35	77,99	78,88	79,75	80,83	81,92	82,89	84,20	85,06	85,65	86,18	86,68	87,12	87,38
    70 	y.014_CAL02-Y03_wbg		SCE	CM-2600d	------	1004031	1.23	1/28/2022 2:25:24 PM	1/28/2022 2:06:32 PM	Reflectance	di:8,de:8	SCE	SAV(3mm)	400nm cut	------	(None)	(None)	88,30	-3,00	21,11	21,32	98,08	0,00	0,00	0,00	0,00	23,87	34,68	45,92	49,00	48,70	47,60	48,50	52,08	56,75	61,73	66,21	70,26	72,68	74,22	75,22	75,55	75,65	75,71	75,79	75,98	76,48	76,95	77,64	78,51	79,38	80,42	81,53	82,58	83,75	84,71	85,33	85,84	86,38	86,83	87,09
    71 	y.015_CAL02-Y04_wbg		SCE	CM-2600d	------	1004031	1.23	1/28/2022 2:25:57 PM	1/28/2022 2:06:32 PM	Reflectance	di:8,de:8	SCE	SAV(3mm)	400nm cut	------	(None)	(None)	86,66	-2,73	33,24	33,36	94,70	0,00	0,00	0,00	0,00	20,32	27,41	34,31	35,29	34,55	33,63	34,94	38,95	44,77	51,35	57,62	63,80	67,87	70,77	72,78	73,75	74,23	74,70	75,11	75,54	76,07	76,65	77,40	78,29	79,18	80,18	81,38	82,33	83,60	84,53	85,11	85,72	86,18	86,69	87,02
    72 	y.016_CAL02-Y05_wbg		SCE	CM-2600d	------	1004031	1.23	1/28/2022 2:26:28 PM	1/28/2022 2:06:32 PM	Reflectance	di:8,de:8	SCE	SAV(3mm)	400nm cut	------	(None)	(None)	84,83	-1,56	45,59	45,62	91,96	0,00	0,00	0,00	0,00	16,60	20,79	24,24	24,01	23,06	22,47	23,72	27,80	33,94	41,38	48,83	56,58	62,34	66,59	69,56	71,32	72,36	73,29	74,08	74,72	75,46	76,09	76,85	77,81	78,70	79,76	80,93	81,92	83,20	84,13	84,79	85,35	85,85	86,35	86,66
    73 	y.017_CAL02-Y06_wbg		SCE	CM-2600d	------	1004031	1.23	1/28/2022 2:26:57 PM	1/28/2022 2:06:32 PM	Reflectance	di:8,de:8	SCE	SAV(3mm)	400nm cut	------	(None)	(None)	82,90	0,19	56,58	56,58	89,80	0,00	0,00	0,00	0,00	13,00	15,37	16,92	16,00	15,02	14,56	15,76	19,43	25,48	33,03	41,08	49,79	56,64	62,03	65,88	68,31	69,86	71,26	72,45	73,36	74,30	75,10	75,90	76,87	77,79	78,89	80,03	81,05	82,31	83,23	83,99	84,55	85,10	85,64	85,94
    74 	y.018_CAL02-Y07_wbg		SCE	CM-2600d	------	1004031	1.23	1/28/2022 2:27:27 PM	1/28/2022 2:06:32 PM	Reflectance	di:8,de:8	SCE	SAV(3mm)	400nm cut	------	(None)	(None)	80,97	2,46	67,28	67,32	87,90	0,00	0,00	0,00	0,00	9,91	10,86	11,13	9,97	9,13	8,82	9,80	13,04	18,57	25,87	34,04	43,32	51,09	57,38	61,96	65,01	67,13	69,02	70,70	71,99	73,16	74,08	75,00	75,94	76,87	78,09	79,18	80,23	81,60	82,50	83,30	83,93	84,49	85,08	85,40
    75 	y.019_CAL02-Y08_wbg		SCE	CM-2600d	------	1004031	1.23	1/28/2022 2:28:00 PM	1/28/2022 2:06:32 PM	Reflectance	di:8,de:8	SCE	SAV(3mm)	400nm cut	------	(None)	(None)	77,97	6,34	81,59	81,83	85,56	0,00	0,00	0,00	0,00	6,23	6,02	5,38	4,30	3,75	3,55	4,25	6,43	10,99	17,35	25,21	34,72	43,18	50,29	55,76	59,57	62,34	65,02	67,36	69,33	70,89	72,03	73,04	74,13	75,04	76,21	77,37	78,42	79,81	80,72	81,61	82,19	82,85	83,45	83,90
    76 	y.020_CAL02-Y09_wbg		SCE	CM-2600d	------	1004031	1.23	1/28/2022 2:28:30 PM	1/28/2022 2:06:32 PM	Reflectance	di:8,de:8	SCE	SAV(3mm)	400nm cut	------	(None)	(None)	75,86	9,12	87,70	88,18	84,07	0,00	0,00	0,00	0,00	4,67	4,17	3,36	2,48	2,12	1,98	2,43	4,10	7,78	13,55	20,89	30,05	38,48	45,73	51,25	55,11	58,20	61,37	64,48	67,02	68,92	70,29	71,51	72,66	73,63	74,80	75,98	77,03	78,43	79,41	80,25	80,91	81,61	82,30	82,81
    77 	y.021_CAL02-Y10_wbg		SCE	CM-2600d	------	1004031	1.23	1/28/2022 2:29:09 PM	1/28/2022 2:06:32 PM	Reflectance	di:8,de:8	SCE	SAV(3mm)	400nm cut	------	(None)	(None)	74,27	10,70	89,36	89,99	83,17	0,00	0,00	0,00	0,00	4,04	3,43	2,62	1,83	1,52	1,45	1,76	3,30	6,63	12,02	19,09	27,84	35,88	42,74	47,87	51,49	54,59	58,04	61,64	64,67	67,00	68,68	70,09	71,31	72,37	73,63	74,84	75,99	77,39	78,49	79,35	80,10	80,82	81,55	82,02
    78 	y.022_CAL02-Y11_wbg		SCE	CM-2600d	------	1004031	1.23	1/28/2022 2:29:38 PM	1/28/2022 2:06:32 PM	Reflectance	di:8,de:8	SCE	SAV(3mm)	400nm cut	------	(None)	(None)	72,75	12,53	89,32	90,19	82,01	0,00	0,00	0,00	0,00	3,66	3,05	2,26	1,51	1,23	1,14	1,49	2,82	6,06	11,28	18,04	26,38	33,80	39,94	44,43	47,56	50,55	54,35	58,61	62,46	65,46	67,72	69,40	70,93	72,06	73,44	74,70	75,89	77,34	78,46	79,42	80,19	80,94	81,71	82,19
